bin,case,status_group,zip,in_outbreak_zip,community_board,nta,lat,lon,n_towers,n_active_towers,reg_age_days,n_samples,never_sampled,days_since_last_sample,n_samples_12mo,n_samples_24mo,median_gap_days,max_gap_days,overdue_90d,n_inspections,n_violations,n_citations,ever_violation,n_violation_types,days_since_last_inspection
1090249,0,,10009,0,103,MN22,40.730359,-73.980184,2,2,3033,6,0,28,6,6,83,90,0,40,28,20,1,3,947
1046259,0,,10021,0,,MN31,40.765811,-73.951983,1,1,3970,3,0,21,3,3,164.0,311,0,18,10,8,1,3,401
1040467,0,,10022,0,,MN19,40.757504,-73.962518,1,1,3956,3,0,27,3,3,152.0,297,0,37,30,20,1,3,343
1090579,0,,10018,0,105,MN17,40.75484,-73.987833,1,1,1869,5,0,10,5,5,52.5,89,0,5,1,1,1,1,407
1084385,0,,10032,0,112,MN36,40.839762,-73.940722,3,3,3954,6,0,21,6,6,28,171,0,27,6,6,1,2,309
1083247,0,,10003,0,,MN21,40.734643,-73.989215,2,2,3975,11,0,28,11,11,27.0,117,0,18,6,6,1,2,638
1042497,0,,10021,0,108,MN40,40.768122,-73.962743,1,1,3956,2,0,30,2,2,28,28,0,25,14,8,1,3,227
1007251,0,,10012,0,102,MN24,40.722304,-73.999423,3,3,3941,15,0,3,15,15,24.0,45,0,48,29,18,1,3,524
1024992,0,,10036,0,104,MN15,40.759067,-73.988467,1,1,3950,2,0,8,2,2,314,314,0,24,16,14,1,3,730
1035403,0,,10017,0,105,MN17,40.755731,-73.977152,1,3,2873,4,0,21,4,4,90,169,0,9,0,0,0,0,450
1043149,0,,10022,0,,MN40,40.772034,-73.959391,1,1,3963,4,0,8,4,4,28,265,0,18,11,7,1,3,967
1090140,0,,10007,0,101,MN24,40.71557,-74.010476,1,3,1144,6,0,10,6,6,81,87,0,1,0,0,0,0,763
1022557,0,,10010,0,,MN20,40.736342,-73.973294,1,2,3943,5,0,10,5,5,63.0,170,0,28,19,9,1,3,272
1087187,0,,10019,0,105,MN17,40.760343,-73.984713,1,1,3950,3,0,6,3,3,58.0,88,0,20,13,10,1,3,237
1012851,0,,10001,0,104,MN13,40.752977,-73.99739,1,9,1548,6,0,22,6,6,70,85,0,3,0,0,0,0,122
1011736,0,,10014,0,,MN23,40.73357,-74.006643,1,1,3971,2,0,22,2,2,22,22,0,46,44,30,1,3,1066
1017134,0,,10016,0,105,MN20,40.749556,-73.983726,2,2,3930,9,0,7,9,9,28.0,89,0,37,21,18,1,3,772
1086105,0,,,0,,MN23,40.740806,-74.006503,1,1,3969,5,0,29,5,5,83.5,85,0,24,18,13,1,3,552
1075618,0,,10038,0,101,MN25,40.707897,-74.004411,1,1,3957,9,0,23,9,9,20.5,88,0,23,18,13,1,3,798
1035768,0,,10022,0,105,MN17,40.761939,-73.974699,2,2,3957,10,0,15,10,10,24,76,0,42,20,11,1,3,549
1016213,0,,10003,0,,MN13,40.738859,-73.987745,1,1,3969,3,0,7,3,3,168.0,248,0,9,3,3,1,2,414
1081252,0,,10021,0,,MN31,40.765422,-73.953467,3,12,3954,8,0,21,8,8,23,90,0,34,5,5,1,2,133
1012322,0,,10011,0,104,MN13,40.748211,-74.006886,1,1,1547,5,0,17,5,5,87.5,90,0,4,0,0,0,0,903
1024878,0,,10019,0,,MN17,40.764719,-73.981185,2,3,3964,11,0,15,11,11,20.5,80,0,41,30,21,1,3,266
1035434,0,,10017,0,,MN17,40.757231,-73.977022,1,1,3969,4,0,51,4,4,86,89,0,16,9,6,1,3,765
1078658,0,,,0,,MN13,40.736697,-73.994165,1,1,3961,1,0,22,1,1,,,0,10,2,1,1,2,1086
1088460,0,,10036,0,,MN15,40.758597,-73.989575,1,1,3964,5,0,21,5,5,64.0,84,0,13,6,6,1,2,841
1043780,0,,10065,0,,MN31,40.763016,-73.965078,3,3,3934,9,0,2,9,9,19.0,80,0,70,49,30,1,3,133
1007051,0,,10013,0,,MN24,40.721521,-74.000685,2,2,3961,6,0,22,6,6,70,90,0,43,25,15,1,3,205
1080745,0,,10018,0,,MN17,40.752785,-73.983809,1,2,3963,6,0,22,6,6,71,83,0,23,15,11,1,3,825
1081162,0,,10022,0,106,MN19,40.758583,-73.968759,1,2,3965,5,0,7,5,5,73.5,90,0,12,6,5,1,2,876
1024810,0,,10019,0,105,MN17,40.761559,-73.983944,1,1,3949,6,0,9,6,6,84,90,0,44,33,21,1,3,853
1006511,0,,10003,0,,MN22,40.731884,-73.984611,1,1,3972,5,0,22,5,5,72.5,129,0,14,7,5,1,3,552
1036450,0,,10022,0,,MN19,40.757249,-73.973152,1,2,3954,7,0,3,7,7,58.5,85,0,26,17,15,1,3,142
1039997,0,,10022,0,,MN19,40.759484,-73.964604,1,2,3956,6,0,3,6,6,29,190,0,40,26,18,1,3,322
1027183,0,,10036,0,,MN15,40.765132,-74.000661,1,2,3972,4,0,22,4,4,30,189,0,27,15,0,1,3,388
1076203,0,,10019,0,104,MN15,40.761875,-73.987062,3,3,3949,10,0,17,10,10,21,86,0,46,19,15,1,3,521
1088436,0,,10014,0,102,MN23,40.737565,-74.00935,1,1,3451,8,0,20,8,8,29,84,0,34,29,19,1,3,854
1046946,1,A_doh0710_complete,10128,1,108,MN40,40.782918,-73.959391,2,3,3955,5,0,24,5,5,54.5,108,0,46,29,20,1,3,140
1018153,0,,10016,0,105,MN21,40.741742,-73.983129,1,2,3311,7,0,35,7,7,42.5,82,0,19,14,9,1,3,856
1024709,0,,10036,0,,MN17,40.757998,-73.988164,1,2,3957,2,0,199,2,2,104,104,1,18,13,10,1,3,850
1036490,0,,10022,0,,MN19,40.759724,-73.970888,1,1,3944,5,0,9,5,5,53.0,175,0,19,11,8,1,3,855
1001041,0,,10006,0,101,MN25,40.70993,-74.012235,1,1,3970,4,0,6,4,4,48,196,0,37,33,23,1,3,386
1088825,0,,10036,0,104,MN15,40.762125,-73.995473,1,1,3956,2,0,21,2,2,295,295,0,20,10,7,1,3,742
1048569,1,A_doh0710_complete,10028,1,,MN32,40.775262,-73.954164,1,1,3958,5,0,13,5,5,43.5,231,0,29,23,14,1,3,569
1040884,0,,10065,0,,MN40,40.76629,-73.97113,1,1,3964,3,0,6,3,3,166.5,317,0,25,20,14,1,3,1261
1088502,0,,10013,0,,MN24,40.722825,-74.003694,1,1,3957,5,0,3,5,5,44.0,214,0,33,25,17,1,3,958
1083211,0,,10044,0,,MN31,40.764614,-73.946706,1,1,3955,1,0,21,1,1,,,0,21,14,11,1,3,632
1088863,0,,10023,0,,MN14,40.770676,-73.98623,1,2,3697,2,0,27,2,2,29,29,0,13,6,4,1,3,471
1001924,0,,10013,0,101,MN24,40.71813,-74.005004,1,1,3956,4,0,15,4,4,49,190,0,8,2,1,1,2,1267
1023395,0,,10019,0,105,MN17,40.763825,-73.978145,1,1,2110,6,0,13,6,6,83,86,0,7,0,0,0,0,904
1046438,0,,10075,1,108,MN40,40.776101,-73.961598,1,1,2212,4,0,16,4,4,28,231,0,6,2,2,1,2,960
1090258,0,,10026,0,110,MN11,40.801107,-73.957773,1,2,3408,4,0,3,4,4,26,27,0,26,14,11,1,3,454
1086518,0,,10026,0,,MN11,40.800533,-73.947364,1,1,3970,2,0,9,2,2,28,28,0,31,24,14,1,3,451
1025011,0,,10036,0,,MN15,40.759483,-73.988565,1,1,3961,7,0,2,7,7,21.5,221,0,33,26,19,1,3,491
1088708,0,,10002,0,103,MN27,40.719136,-73.986984,1,1,3941,3,0,10,3,3,152.0,291,0,11,5,4,1,2,455
1036509,0,,10022,0,105,MN19,40.759863,-73.970631,1,1,2068,5,0,2,5,5,28.0,182,0,32,27,15,1,3,1022
1037589,0,,10017,0,106,MN19,40.752321,-73.972161,1,2,3962,5,0,16,5,5,87.0,90,0,13,10,8,1,3,456
1091784,0,,10038,0,101,MN25,40.707633,-74.006528,1,1,107,4,0,14,4,4,21,62,0,0,0,0,0,0,
1026556,0,,10036,0,,MN15,40.762492,-73.991827,1,1,3961,3,0,22,3,3,24.0,28,0,28,24,13,1,3,1087
1037547,0,,10017,0,106,MN19,40.750449,-73.973732,2,2,3965,5,0,17,5,5,82.5,106,0,45,36,21,1,3,527
1010356,0,,10014,0,102,MN24,40.72815,-74.009521,1,1,1533,7,0,3,7,7,56.5,89,0,33,32,24,1,3,807
1082154,0,,10016,0,106,MN19,40.748396,-73.974711,1,1,3459,5,0,29,5,5,84.0,90,0,17,10,8,1,3,148
1083346,0,,10041,0,101,MN25,40.70359,-74.009781,3,4,3956,6,0,8,6,6,83,87,0,50,26,20,1,3,518
1079363,0,,10013,0,101,MN24,40.718121,-74.003243,1,1,3573,10,0,17,10,10,28,84,0,40,38,26,1,3,266
1082634,0,,10004,0,101,MN25,40.704877,-74.015927,1,4,744,6,0,7,6,6,28,222,0,34,21,15,1,3,224
1087637,0,,10019,0,,MN14,40.769743,-73.985509,1,1,3971,3,0,13,3,3,37.0,46,0,21,10,6,1,3,254
1006826,0,,10003,0,103,MN22,40.731609,-73.988392,1,1,3944,6,0,21,6,6,83,88,0,25,20,10,1,3,890
1035733,0,,10022,0,105,MN17,40.760091,-73.973158,1,1,3720,8,0,6,8,8,34,106,0,28,15,10,1,3,602
1056989,0,,10025,0,,MN09,40.80548,-73.965251,1,1,3942,1,0,293,1,1,,,1,16,12,6,1,2,876
1091602,0,,10027,0,110,MN11,40.808153,-73.946375,1,1,1158,5,0,36,5,5,85.0,90,0,3,0,0,0,0,337
1055245,0,,10026,0,110,MN11,40.803735,-73.953787,1,1,2934,5,0,10,5,5,73.5,96,0,14,6,5,1,3,470
1085194,0,,10021,0,,MN31,40.769733,-73.960015,1,1,3961,4,0,20,4,4,39,185,0,35,29,19,1,3,401
1088112,0,,10035,0,,MN34,40.795446,-73.930837,3,3,3971,13,0,2,13,13,14.5,78,0,63,50,39,1,3,211
1043903,0,,10065,0,108,MN31,40.766705,-73.961322,3,3,3948,14,0,9,14,14,21,83,0,95,69,51,1,3,259
1088817,0,,10022,0,105,MN17,40.761035,-73.971176,3,3,3768,5,0,9,5,5,70.5,90,0,43,22,17,1,3,910
1090562,0,,10038,0,101,MN25,40.709228,-74.006741,1,1,2100,7,0,21,7,7,41.5,90,0,5,0,0,0,0,853
1086554,0,,10013,0,,MN24,40.725514,-74.008796,1,1,3944,6,0,20,6,6,73,89,0,8,0,0,0,0,867
1037996,0,,10017,0,,MN19,40.754219,-73.971406,1,1,3961,6,0,21,6,6,75,90,0,19,12,9,1,3,917
1076289,0,,10021,0,108,MN40,40.770866,-73.967316,1,1,3957,3,0,14,3,3,158.5,300,0,16,11,8,1,3,498
1089796,0,,10036,0,105,MN17,40.757244,-73.983815,1,1,3971,6,0,10,6,6,87,88,0,19,9,8,1,3,595
1018503,0,,10016,0,,MN20,40.745722,-73.978823,1,1,3978,5,0,22,5,5,65.0,89,0,23,12,8,1,3,798
1024793,0,,10019,0,105,MN17,40.761051,-73.98433,2,5,3909,6,0,16,6,6,15,51,0,43,28,21,1,3,463
1089957,0,,10024,0,107,MN12,40.785322,-73.979431,1,2,2884,4,0,29,4,4,53,228,0,13,6,4,1,3,821
1014306,0,,10001,0,,MN17,40.749375,-73.995117,1,1,3961,7,0,6,7,7,62.5,87,0,41,35,26,1,3,177
1090333,0,,10035,0,111,MN34,40.804066,-73.934599,1,1,3130,6,0,23,6,6,76,83,0,12,2,2,1,1,800
1043864,0,,10065,0,,MN31,40.763598,-73.962768,2,2,3956,9,0,8,9,9,32.5,78,0,40,32,20,1,3,794
1035408,0,,10017,0,,MN17,40.756594,-73.978043,2,2,3968,9,0,8,9,9,37.5,90,0,59,48,32,1,3,597
1051175,1,C_added_complete,10028,1,,MN32,40.773577,-73.948244,1,1,3955,4,0,3,4,4,17,251,0,19,11,9,1,3,576
1087501,0,,10011,0,,MN13,40.74088,-73.996215,1,1,3950,4,0,6,4,4,50,195,0,23,14,10,1,3,1092
1042818,0,,10021,0,108,MN40,40.769906,-73.961016,1,1,3970,4,0,16,4,4,35,266,0,13,2,1,1,2,595
1047171,1,C_added_complete,10128,1,108,MN40,40.785818,-73.954893,2,2,3955,7,0,16,7,7,24.5,203,0,43,30,19,1,3,493
1050543,1,C_added_complete,10028,1,,MN32,40.77588,-73.947885,1,1,3935,2,0,15,2,2,28,28,0,19,11,6,1,2,400
1085492,0,,10280,0,,MN25,40.704431,-74.017793,1,1,3962,2,0,22,2,2,246,246,0,21,13,0,1,3,120
1089443,0,,10003,0,,MN22,40.730068,-73.990168,1,1,3972,5,0,9,5,5,73.5,84,0,14,9,7,1,3,226
1067973,0,,10001,0,104,MN13,40.756556,-74.003808,3,5,3942,2,0,27,2,2,29,29,0,34,12,10,1,3,511
1022581,0,,10036,0,105,MN17,40.756232,-73.986244,1,2,308,7,0,15,7,7,31.0,112,0,32,31,21,1,3,252
1045197,0,,10075,1,108,MN31,40.771858,-73.955621,1,1,3942,3,0,50,3,3,130.5,240,0,21,15,9,1,3,1260
1036459,0,,10022,0,105,MN19,40.756918,-73.972066,3,3,3962,6,0,3,6,6,78,90,0,50,27,18,1,3,526
1089392,0,,10026,0,164,MN99,40.795531,-73.95519,1,1,307,2,0,149,2,2,78,78,1,1,0,0,0,0,204
1028688,0,,10023,0,107,MN14,40.778403,-73.978054,1,1,2257,6,0,3,6,6,84,84,0,7,0,0,0,0,178
1035728,0,,10022,0,,MN17,40.7597,-73.973703,3,3,3346,11,0,2,11,11,34.5,57,0,131,120,76,1,3,531
1042845,0,,10021,0,108,MN40,40.770576,-73.962081,1,1,3945,5,0,17,5,5,66.5,134,0,13,5,5,1,2,140
1079216,0,,10007,0,101,MN24,40.71376,-74.005429,3,6,2509,7,0,28,7,7,18.0,201,0,19,7,5,1,2,239
1015867,0,,10001,0,,MN17,40.749967,-73.987141,3,3,3914,9,0,16,9,9,28.5,80,0,134,112,79,1,3,185
1048744,0,,10028,1,,MN32,40.777257,-73.952982,1,1,3856,6,0,16,6,6,65,125,0,9,2,2,1,2,491
1018203,0,,10016,0,,MN21,40.742954,-73.983771,2,2,3936,7,0,17,7,7,56.5,90,0,104,81,63,1,3,212
1022709,0,,10020,0,105,MN17,40.760282,-73.980157,1,1,3958,6,0,14,6,6,84,85,0,19,11,6,1,2,904
1031595,0,,10024,0,,MN12,40.789205,-73.969701,1,1,3950,1,0,21,1,1,,,0,37,30,24,1,3,622
1020541,0,,10010,0,,MN21,40.735433,-73.980035,1,1,3957,2,0,21,2,2,301,301,0,31,24,15,1,3,623
1087063,0,,10012,0,,MN24,40.724738,-73.999885,1,1,3954,5,0,15,5,5,34.5,225,0,22,15,9,1,3,370
1086065,0,,10069,0,,MN14,40.77975,-73.987276,1,1,3958,9,0,20,9,9,28.0,90,0,34,28,19,1,3,846
1047929,1,A_doh0710_complete,10028,1,,MN40,40.779253,-73.956611,1,1,3928,7,0,37,7,7,18.5,210,0,17,11,7,1,2,969
1026841,0,,10019,0,104,MN15,40.767784,-73.987531,1,2,3359,2,0,3,2,2,28,28,0,46,39,9,1,3,302
1087636,0,,10010,0,105,MN13,40.740472,-73.991051,1,1,3970,6,0,2,6,6,28,196,0,21,17,9,1,2,177
1089736,0,,10018,0,04,MN13,40.756322,-73.999267,1,2,2450,3,0,30,3,3,60.0,72,0,6,0,0,0,0,449
1090554,0,,10002,0,103,MN27,40.718502,-73.988085,1,1,2845,1,0,28,1,1,,,0,9,3,3,1,2,115
1025211,0,,10019,0,104,MN15,40.763052,-73.985557,1,1,3956,6,0,5,6,6,30,163,0,33,27,13,1,3,848
1020338,0,,10016,0,106,MN20,40.747674,-73.974975,2,4,3964,10,0,17,10,10,21,88,0,62,51,34,1,3,521
1047961,0,,10028,1,108,MN40,40.779131,-73.953768,1,1,3941,7,0,17,7,7,35.0,88,0,25,18,13,1,3,150
1079887,0,,10013,0,,MN24,40.721326,-73.999762,1,1,3962,1,0,31,1,1,,,0,15,12,8,1,3,2334
1017186,0,,10016,0,106,MN20,40.749564,-73.981629,1,2,3969,8,0,20,8,8,31,88,0,29,19,9,1,3,332
1035356,0,,10017,0,,MN17,40.754001,-73.97943,1,1,3964,2,0,9,2,2,259,259,0,14,9,6,1,3,860
1080443,0,,10019,0,,MN17,40.764995,-73.975734,3,3,3965,14,0,3,14,14,23,36,0,59,31,23,1,3,258
1010375,0,,10013,0,102,MN24,40.726742,-74.007923,1,1,846,5,0,17,5,5,84.0,89,0,2,0,0,0,0,185
1003023,0,,10013,0,102,MN24,40.720295,-74.001129,2,2,3955,11,0,3,11,11,18.5,180,0,41,32,23,1,3,736
1041352,0,,10021,0,108,MN40,40.771964,-73.96738,1,1,3928,2,0,23,2,2,32,32,0,19,13,9,1,3,451
1002357,0,,10013,0,101,MN24,40.71721,-74.000602,1,3,3947,5,0,21,5,5,89.0,98,0,26,18,12,1,3,868
1046845,0,,10028,1,108,MN40,40.781617,-73.960331,1,1,3947,5,0,21,5,5,55.5,164,0,39,29,20,1,3,223
1003704,0,,10002,0,,MN28,40.713981,-73.988352,1,1,3977,5,0,21,5,5,77.0,85,0,18,9,7,1,3,903
1007247,0,,10012,0,102,MN24,40.723161,-73.999123,1,2,3836,7,0,2,7,7,55.0,90,0,24,18,13,1,3,848
1090231,0,,10010,0,105,MN13,40.740524,-73.99113,1,1,3398,4,0,16,4,4,80,88,0,29,26,15,1,3,497
1038658,0,,10017,0,106,MN19,40.750278,-73.971852,1,2,3459,3,0,17,3,3,35.0,43,0,29,18,11,1,3,714
1076268,0,,10172,0,105,MN19,40.755557,-73.975138,3,7,3964,5,0,8,5,5,72.5,89,0,37,16,13,1,2,483
1044904,0,,10021,0,108,MN31,40.76902,-73.956761,1,1,3955,3,0,17,3,3,160.0,301,0,11,4,3,1,3,475
1043848,0,,10065,0,108,MN31,40.763767,-73.964103,1,1,3968,4,0,14,4,4,37,210,0,17,10,7,1,2,482
1040897,0,,10065,0,108,MN40,40.765278,-73.969582,1,1,3961,4,0,51,4,4,33,219,0,22,18,12,1,3,764
1016973,0,,10016,0,105,MN17,40.745612,-73.984507,1,1,3947,2,0,8,2,2,29,29,0,56,56,39,1,3,708
1089969,0,,10001,0,5,MN17,40.746995,-73.989382,1,1,2876,2,0,30,2,2,293,293,0,9,3,3,1,2,175
1002934,0,,10013,0,102,MN24,40.72321,-74.006227,1,4,3969,7,0,15,7,7,64.0,82,0,16,8,6,1,3,912
1084564,0,,10023,0,107,MN14,40.774525,-73.981817,1,1,3954,7,0,3,7,7,60.5,90,0,20,14,9,1,3,877
1015277,0,,10018,0,105,MN17,40.753717,-73.985472,1,1,3929,6,0,26,6,6,51,163,0,9,1,1,1,1,1269
1045148,0,,10021,0,,MN31,40.770328,-73.954789,1,1,3941,1,0,23,1,1,,,0,25,14,9,1,3,573
1046979,0,,10128,1,108,MN40,40.783873,-73.958701,1,1,3957,4,0,28,4,4,29,209,0,24,15,11,1,3,969
1024782,0,,10019,0,,MN17,40.76097,-73.98551,1,1,3965,4,0,22,4,4,73,222,0,19,13,9,1,3,1087
1045271,0,,10065,0,108,MN31,40.760634,-73.960574,1,1,1717,6,0,3,6,6,77,90,0,22,18,12,1,3,616
1002857,0,,10013,0,101,MN24,40.723075,-74.008034,1,2,3949,7,0,6,7,7,22.0,134,0,10,2,2,1,2,231
1003037,0,,10013,0,102,MN24,40.719612,-74.000736,1,1,3958,1,0,23,1,1,,,0,20,15,10,1,3,475
1090529,0,,10017,0,106,MN19,40.751802,-73.972876,2,2,3174,3,0,17,3,3,33.5,42,0,70,59,50,1,3,160
1088437,0,,10036,0,104,MN15,40.759205,-73.99451,1,1,3957,4,0,21,4,4,34,82,0,26,19,14,1,3,882
1089838,0,,10035,0,111,MN34,40.800231,-73.944676,1,1,2113,2,0,21,2,2,294,294,0,9,6,6,1,2,664
1087632,0,,10017,0,106,MN19,40.749615,-73.973819,1,1,3969,4,0,23,4,4,90,98,0,26,16,13,1,3,799
1088221,0,,10013,0,,MN24,40.719358,-74.004845,1,2,3954,5,0,16,5,5,58.0,170,0,24,14,9,1,3,280
1076331,0,,10128,1,,MN32,40.778786,-73.947327,1,1,3944,2,0,21,2,2,303,303,0,34,29,18,1,3,440
1020429,0,,10003,0,,MN21,40.734395,-73.983001,1,1,3972,5,0,8,5,5,85.5,90,0,12,3,3,1,2,619
1089701,0,,10016,0,105,MN17,40.747196,-73.98338,1,1,3277,5,0,15,5,5,51.0,198,0,10,1,0,1,1,356
1034537,0,,10019,0,,MN17,40.761375,-73.977493,1,1,3957,4,0,27,4,4,29,206,0,17,11,8,1,3,391
1088271,0,,10069,0,,MN14,40.774324,-73.990291,1,1,3963,5,0,5,5,5,49.5,208,0,16,10,6,1,3,854
1080132,0,,10003,0,,MN23,40.734438,-73.991152,3,3,3963,16,0,17,16,16,17,50,0,77,56,43,1,3,121
1063402,0,,10032,0,,MN36,40.842692,-73.942581,2,3,3955,4,0,8,4,4,90,173,0,25,14,9,1,3,394
1024982,0,,10036,0,,MN15,40.759914,-73.991163,2,2,3943,3,0,22,3,3,146.0,258,0,58,50,33,1,3,619
1087255,0,,10003,0,,MN22,40.724395,-73.991803,1,1,3963,5,0,16,5,5,66.0,88,0,17,13,8,1,3,1002
1090761,0,,10027,0,109,MN09,40.812233,-73.954005,2,4,100,3,0,22,3,3,39.0,51,0,0,0,0,0,0,
1084661,0,,10018,0,105,MN17,40.750857,-73.98439,2,2,2014,4,0,7,4,4,105,175,0,20,8,5,1,3,639
1063423,0,,10032,0,,MN36,40.843368,-73.943293,1,1,3957,3,0,10,3,3,156.0,258,0,36,17,11,1,3,310
1020092,0,,10016,0,106,MN20,40.743637,-73.977142,1,1,3003,4,0,3,4,4,25,282,0,15,8,5,1,3,412
1087125,0,,10065,0,,MN31,40.761438,-73.957279,1,1,3970,3,0,43,3,3,142.5,231,0,16,9,5,1,2,477
1012224,0,,10014,0,102,MN23,40.741784,-74.007387,1,1,3955,4,0,17,4,4,31,190,0,9,4,4,1,2,944
1035044,0,,10019,0,,MN17,40.763244,-73.976142,1,1,3955,2,0,15,2,2,33,33,0,22,12,9,1,3,392
1032434,0,,10024,0,107,MN12,40.789232,-73.972688,1,1,3555,2,0,20,2,2,24,24,0,28,23,18,1,3,111
1035344,0,,10036,0,,MN17,40.753567,-73.980358,1,1,3969,6,0,14,6,6,83,89,0,9,1,1,1,1,213
1091575,0,,10016,0,105,MN17,40.744478,-73.984926,1,1,1435,4,0,17,4,4,131,135,0,4,0,0,0,0,206
1087755,0,,10038,0,101,MN25,40.708177,-74.007787,1,1,3936,4,0,7,4,4,30,234,0,20,15,11,1,3,346
1057331,0,,10025,0,,MN09,40.805579,-73.966656,1,1,3929,3,0,22,3,3,21.5,30,0,17,11,7,1,3,479
1087701,0,,10011,0,104,MN13,40.740027,-73.99545,1,1,3962,4,0,21,4,4,38,152,0,57,55,40,1,3,791
1030727,0,,10023,0,,MN12,40.780652,-73.981003,3,3,3965,11,0,3,11,11,14.0,124,0,65,49,32,1,3,387
1018033,0,,10010,0,105,MN21,40.739892,-73.985652,1,1,3944,5,0,23,5,5,87.5,90,0,28,22,17,1,3,814
1036530,0,,10022,0,,MN19,40.760432,-73.970642,1,1,3961,4,0,9,4,4,31,212,0,29,24,18,1,3,664
1086051,0,,10014,0,102,MN23,40.734636,-74.009721,1,1,3956,6,0,16,6,6,71,86,0,10,1,1,1,1,191
1090466,0,,10001,0,105,MN17,40.746279,-73.986142,1,1,1171,2,0,233,2,2,85,85,1,3,0,0,0,0,597
1089717,0,,10036,0,,MN15,40.760013,-73.988427,1,1,3915,2,0,22,2,2,219,219,0,31,24,17,1,3,147
1015805,0,,10001,0,,MN17,40.747774,-73.987874,1,1,3969,6,0,2,6,6,82,85,0,20,12,8,1,3,465
1044925,0,,10021,0,108,MN31,40.770621,-73.956662,1,1,3958,5,0,8,5,5,61.5,90,0,8,2,1,1,2,140
1013553,0,,10001,0,,MN13,40.752597,-73.995506,1,2,3965,5,0,45,5,5,79.0,83,0,14,5,4,1,2,111
1001060,0,,10006,0,101,MN25,40.709203,-74.015063,1,1,3957,6,0,7,6,6,30,139,0,26,20,11,1,3,202
1088826,0,,10018,0,104,MN15,40.755752,-73.992218,1,1,3957,4,0,2,4,4,58,89,0,24,19,14,1,3,191
1082004,0,,10038,0,,MN25,40.706359,-74.00382,1,1,3961,4,0,7,4,4,35,246,0,28,20,0,1,3,294
1071414,0,,10036,0,105,MN17,40.756997,-73.982526,1,1,3970,6,0,15,6,6,63,76,0,18,10,6,1,2,211
1035253,0,,10019,0,,MN17,40.764454,-73.974445,1,7,3954,10,0,24,10,10,37,82,0,11,5,2,1,2,874
1024905,0,,10019,0,,MN17,40.766256,-73.98026,1,1,3950,4,0,14,4,4,34,252,0,18,12,7,1,3,227
1003020,0,,10013,0,,MN24,40.720728,-74.001353,1,1,3970,3,0,49,3,3,146.5,275,0,14,7,5,1,3,401
1023732,0,,10019,0,,MN17,40.764944,-73.977153,1,1,3957,6,0,17,6,6,70,82,0,17,9,9,1,2,839
1087947,0,,10007,0,101,MN24,40.712192,-74.008563,1,1,3958,4,0,3,4,4,75,90,0,13,6,4,1,3,871
1023750,0,,10019,0,,MN17,40.766379,-73.979,1,2,3962,6,0,10,6,6,57,90,0,44,34,26,1,3,112
1035711,0,,10022,0,,MN17,40.75919,-73.974292,1,1,3958,3,0,121,3,3,80.5,82,1,10,3,2,1,2,178
1043868,0,,10065,0,,MN31,40.76441,-73.963085,1,1,3968,2,0,7,2,2,42,42,0,25,21,12,1,3,1261
1030865,0,,10024,0,,MN12,40.782074,-73.980425,1,1,3962,4,0,13,4,4,25,223,0,31,27,14,1,3,1259
1090192,0,,10006,0,101,MN25,40.707998,-74.015531,1,1,3709,5,0,15,5,5,63.0,168,0,15,10,8,1,3,471
1090646,0,,10011,0,104,MN13,40.744162,-73.994312,1,1,1696,3,0,289,3,3,28.5,34,1,8,2,2,1,1,840
1037553,0,,10017,0,106,MN19,40.750391,-73.971794,2,3,3957,5,0,27,5,5,59.0,177,0,69,50,29,1,3,534
1048704,0,,10028,1,108,MN32,40.776417,-73.954329,2,2,3337,2,0,22,2,2,301,301,0,40,22,4,1,3,372
1008627,0,,10012,0,102,MN23,40.728406,-73.995414,1,1,3955,6,0,9,6,6,85,90,0,10,2,2,1,2,904
1015137,0,,10001,0,105,MN17,40.748031,-73.99276,1,1,3919,5,0,20,5,5,80.5,89,0,20,11,8,1,3,904
1045570,0,,10065,0,,MN31,40.763741,-73.957179,2,6,3655,4,0,15,4,4,35,42,0,20,6,6,1,2,483
1024817,0,,10019,0,,MN17,40.762518,-73.983749,2,2,3963,5,0,30,5,5,80.5,86,0,40,24,18,1,3,990
1048100,1,D_added_by0716,10128,1,,MN40,40.781548,-73.955056,1,1,3958,3,0,23,3,3,55.5,83,0,11,0,0,0,0,140
1008774,0,,10003,0,,MN23,40.728962,-73.991756,1,1,3957,7,0,23,7,7,49.0,78,0,23,14,3,1,3,322
1090674,0,,10013,0,101,MN24,40.72341,-74.010369,1,1,2639,2,0,22,2,2,252,252,0,6,1,1,1,1,493
1088445,0,,10013,0,,MN24,40.721713,-74.008954,1,1,3955,1,0,21,1,1,,,0,16,10,8,1,3,395
1044390,0,,10065,0,108,MN31,40.763285,-73.961035,1,2,2978,4,0,22,4,4,29,266,0,28,26,19,1,3,497
1086069,0,,10036,0,,MN17,40.75552,-73.986887,1,5,3969,5,0,22,5,5,89.0,90,0,20,11,6,1,3,294
1023160,0,,10019,0,105,MN17,40.761729,-73.980882,1,1,3300,7,0,30,7,7,38.5,115,0,21,16,11,1,3,175
1038758,0,,10017,0,106,MN19,40.750434,-73.968676,1,1,3958,7,0,14,7,7,55.0,90,0,16,7,6,1,2,169
1015060,0,,10001,0,,MN17,40.746644,-73.993378,1,2,3945,5,0,22,5,5,81.0,90,0,21,11,6,1,3,177
